mask_file,mask_time,graphcast_time,year,t_idx,time_difference_hours,positive_nodes,positive_fraction
2019-11-11T22:00:00.000000000.nc,2019-11-11 22:00:00,2019-11-12 00:00:00,2019,1260,2.0,0,0.0
2019-11-12T13:00:00.000000000.nc,2019-11-12 13:00:00,2019-11-12 12:00:00,2019,1262,1.0,0,0.0
2019-11-12T15:00:00.000000000.nc,2019-11-12 15:00:00,2019-11-12 12:00:00,2019,1262,3.0,0,0.0
2019-11-12T22:00:00.000000000.nc,2019-11-12 22:00:00,2019-11-13 00:00:00,2019,1264,2.0,0,0.0
2019-11-14T04:00:00.000000000.nc,2019-11-14 04:00:00,2019-11-14 06:00:00,2019,1269,2.0,0,0.0
2019-11-15T01:00:00.000000000.nc,2019-11-15 01:00:00,2019-11-15 00:00:00,2019,1272,1.0,16,0.000390605927444949
2019-11-16T14:00:00.000000000.nc,2019-11-16 14:00:00,2019-11-16 12:00:00,2019,1278,2.0,0,0.0
2019-11-17T09:00:00.000000000.nc,2019-11-17 09:00:00,2019-11-17 06:00:00,2019,1281,3.0,0,0.0
2019-11-18T02:00:00.000000000.nc,2019-11-18 02:00:00,2019-11-18 00:00:00,2019,1284,2.0,22,0.0005370831502368048
2019-11-18T13:00:00.000000000.nc,2019-11-18 13:00:00,2019-11-18 12:00:00,2019,1286,1.0,15,0.00036619305697963966
2019-11-20T03:00:00.000000000.nc,2019-11-20 03:00:00,2019-11-20 00:00:00,2019,1292,3.0,0,0.0
2019-11-22T20:00:00.000000000.nc,2019-11-22 20:00:00,2019-11-22 18:00:00,2019,1303,2.0,0,0.0
2019-11-27T01:00:00.000000000.nc,2019-11-27 01:00:00,2019-11-27 00:00:00,2019,1320,1.0,52,0.0012694692641960841
2019-11-28T23:00:00.000000000.nc,2019-11-28 23:00:00,2019-11-29 00:00:00,2019,1328,1.0,89,0.0021727454714125286
2019-11-29T04:00:00.000000000.nc,2019-11-29 04:00:00,2019-11-29 06:00:00,2019,1329,2.0,31,0.0007567989844245887
2019-11-30T08:00:00.000000000.nc,2019-11-30 08:00:00,2019-11-30 06:00:00,2019,1333,2.0,76,0.0018553781553635076
2019-12-01T13:00:00.000000000.nc,2019-12-01 13:00:00,2019-12-01 12:00:00,2019,1338,1.0,88,0.0021483326009472193
2019-12-01T20:00:00.000000000.nc,2019-12-01 20:00:00,2019-12-01 18:00:00,2019,1339,2.0,43,0.0010497534300083003
2019-12-02T11:00:00.000000000.nc,2019-12-02 11:00:00,2019-12-02 12:00:00,2019,1342,1.0,47,0.0011474049118695376
2019-12-03T15:00:00.000000000.nc,2019-12-03 15:00:00,2019-12-03 12:00:00,2019,1346,3.0,45,0.001098579170938919
2019-12-04T22:00:00.000000000.nc,2019-12-04 22:00:00,2019-12-05 00:00:00,2019,1352,2.0,22,0.0005370831502368048
2019-12-05T15:00:00.000000000.nc,2019-12-05 15:00:00,2019-12-05 12:00:00,2019,1354,3.0,0,0.0
2019-12-06T18:00:00.000000000.nc,2019-12-06 18:00:00,2019-12-06 18:00:00,2019,1359,0.0,11,0.0002685415751184024
2019-12-10T23:00:00.000000000.nc,2019-12-10 23:00:00,2019-12-11 00:00:00,2019,1376,1.0,0,0.0
2019-12-13T04:00:00.000000000.nc,2019-12-13 04:00:00,2019-12-13 06:00:00,2019,1385,2.0,0,0.0
2019-12-14T14:00:00.000000000.nc,2019-12-14 14:00:00,2019-12-14 12:00:00,2019,1390,2.0,0,0.0
2019-12-17T08:00:00.000000000.nc,2019-12-17 08:00:00,2019-12-17 06:00:00,2019,1401,2.0,0,0.0
2019-12-17T12:00:00.000000000.nc,2019-12-17 12:00:00,2019-12-17 12:00:00,2019,1402,0.0,0,0.0
2019-12-18T02:00:00.000000000.nc,2019-12-18 02:00:00,2019-12-18 00:00:00,2019,1404,2.0,0,0.0
2019-12-18T05:00:00.000000000.nc,2019-12-18 05:00:00,2019-12-18 06:00:00,2019,1405,1.0,0,0.0
2019-12-18T11:00:00.000000000.nc,2019-12-18 11:00:00,2019-12-18 12:00:00,2019,1406,1.0,0,0.0
2019-12-18T12:00:00.000000000.nc,2019-12-18 12:00:00,2019-12-18 12:00:00,2019,1406,0.0,0,0.0
2019-12-25T18:00:00.000000000.nc,2019-12-25 18:00:00,2019-12-25 18:00:00,2019,1435,0.0,0,0.0
2019-12-29T19:00:00.000000000.nc,2019-12-29 19:00:00,2019-12-29 18:00:00,2019,1451,1.0,74,0.001806552414432889
2019-12-30T00:00:00.000000000.nc,2019-12-30 00:00:00,2019-12-30 00:00:00,2019,1452,0.0,162,0.003954885015380109
2019-12-30T19:00:00.000000000.nc,2019-12-30 19:00:00,2019-12-30 18:00:00,2019,1455,1.0,75,0.0018309652848981983
2019-12-31T18:00:00.000000000.nc,2019-12-31 18:00:00,2019-12-31 18:00:00,2019,1459,0.0,47,0.0011474049118695376
2020-01-01T06:00:00.000000000.nc,2020-01-01 06:00:00,2020-01-01 06:00:00,2020,1,0.0,180,0.004394316683755676
2020-01-01T17:00:00.000000000.nc,2020-01-01 17:00:00,2020-01-01 18:00:00,2020,3,1.0,34,0.0008300375958205166
2020-01-05T12:00:00.000000000.nc,2020-01-05 12:00:00,2020-01-05 12:00:00,2020,18,0.0,0,0.0
2020-01-05T20:00:00.000000000.nc,2020-01-05 20:00:00,2020-01-05 18:00:00,2020,19,2.0,50,0.0012206435232654655
2020-01-06T14:00:00.000000000.nc,2020-01-06 14:00:00,2020-01-06 12:00:00,2020,22,2.0,27,0.0006591475025633514
2020-01-08T15:00:00.000000000.nc,2020-01-08 15:00:00,2020-01-08 12:00:00,2020,30,3.0,41,0.0010009276890776818
2020-01-11T04:00:00.000000000.nc,2020-01-11 04:00:00,2020-01-11 06:00:00,2020,41,2.0,15,0.00036619305697963966
2020-01-15T14:00:00.000000000.nc,2020-01-15 14:00:00,2020-01-15 12:00:00,2020,58,2.0,62,0.0015135979688491773
2020-01-16T01:00:00.000000000.nc,2020-01-16 01:00:00,2020-01-16 00:00:00,2020,60,1.0,0,0.0
2020-01-16T21:00:00.000000000.nc,2020-01-16 21:00:00,2020-01-16 18:00:00,2020,63,3.0,136,0.0033201503832820663
2020-01-18T11:00:00.000000000.nc,2020-01-18 11:00:00,2020-01-18 12:00:00,2020,70,1.0,74,0.001806552414432889
2020-01-19T08:00:00.000000000.nc,2020-01-19 08:00:00,2020-01-19 06:00:00,2020,73,2.0,0,0.0
2020-01-26T12:00:00.000000000.nc,2020-01-26 12:00:00,2020-01-26 12:00:00,2020,102,0.0,0,0.0
2020-01-28T16:00:00.000000000.nc,2020-01-28 16:00:00,2020-01-28 18:00:00,2020,111,2.0,84,0.0020506811190859823
2020-01-29T00:00:00.000000000.nc,2020-01-29 00:00:00,2020-01-29 00:00:00,2020,112,0.0,58,0.00141594648698794
2020-01-29T05:00:00.000000000.nc,2020-01-29 05:00:00,2020-01-29 06:00:00,2020,113,1.0,111,0.0027098286216493336
2020-01-30T07:00:00.000000000.nc,2020-01-30 07:00:00,2020-01-30 06:00:00,2020,117,1.0,0,0.0
2020-01-30T12:00:00.000000000.nc,2020-01-30 12:00:00,2020-01-30 12:00:00,2020,118,0.0,0,0.0
2020-02-03T15:00:00.000000000.nc,2020-02-03 15:00:00,2020-02-03 12:00:00,2020,128,3.0,0,0.0
2020-02-05T00:00:00.000000000.nc,2020-02-05 00:00:00,2020-02-05 00:00:00,2020,134,0.0,0,0.0
2020-02-05T22:00:00.000000000.nc,2020-02-05 22:00:00,2020-02-06 00:00:00,2020,138,2.0,27,0.0006591475025633514
2020-02-10T00:00:00.000000000.nc,2020-02-10 00:00:00,2020-02-10 00:00:00,2020,154,0.0,67,0.0016356623211757238
2020-02-13T04:00:00.000000000.nc,2020-02-13 04:00:00,2020-02-13 06:00:00,2020,167,2.0,69,0.0016844880621063425
2020-02-14T02:00:00.000000000.nc,2020-02-14 02:00:00,2020-02-14 00:00:00,2020,170,2.0,96,0.002343635564669694
2020-02-14T06:00:00.000000000.nc,2020-02-14 06:00:00,2020-02-14 06:00:00,2020,171,0.0,99,0.002416874176065622
2020-02-14T21:00:00.000000000.nc,2020-02-14 21:00:00,2020-02-14 18:00:00,2020,173,3.0,25,0.0006103217616327327
2020-02-15T17:00:00.000000000.nc,2020-02-15 17:00:00,2020-02-15 18:00:00,2020,177,1.0,67,0.0016356623211757238
2020-02-16T13:00:00.000000000.nc,2020-02-16 13:00:00,2020-02-16 12:00:00,2020,180,1.0,25,0.0006103217616327327
2020-02-17T02:00:00.000000000.nc,2020-02-17 02:00:00,2020-02-17 00:00:00,2020,182,2.0,30,0.0007323861139592793
2020-02-18T16:00:00.000000000.nc,2020-02-18 16:00:00,2020-02-18 18:00:00,2020,189,2.0,0,0.0
2020-02-22T13:00:00.000000000.nc,2020-02-22 13:00:00,2020-02-22 12:00:00,2020,204,1.0,0,0.0
2020-02-23T21:00:00.000000000.nc,2020-02-23 21:00:00,2020-02-23 18:00:00,2020,209,3.0,102,0.0024901127874615496
2020-02-24T17:00:00.000000000.nc,2020-02-24 17:00:00,2020-02-24 18:00:00,2020,213,1.0,53,0.0012938821346613935
2020-02-24T21:00:00.000000000.nc,2020-02-24 21:00:00,2020-02-24 18:00:00,2020,213,3.0,48,0.001171817782334847
2020-02-27T12:00:00.000000000.nc,2020-02-27 12:00:00,2020-02-27 12:00:00,2020,224,0.0,118,0.0028807187149064986
2020-03-01T14:00:00.000000000.nc,2020-03-01 14:00:00,2020-03-01 12:00:00,2020,236,2.0,72,0.0017577266735022705
2020-03-03T12:00:00.000000000.nc,2020-03-03 12:00:00,2020-03-03 12:00:00,2020,244,0.0,0,0.0
2020-03-06T23:00:00.000000000.nc,2020-03-06 23:00:00,2020-03-07 00:00:00,2020,258,1.0,0,0.0
2020-03-08T11:00:00.000000000.nc,2020-03-08 11:00:00,2020-03-08 12:00:00,2020,264,1.0,0,0.0
2020-03-11T10:00:00.000000000.nc,2020-03-11 10:00:00,2020-03-11 12:00:00,2020,276,2.0,0,0.0
2020-03-11T14:00:00.000000000.nc,2020-03-11 14:00:00,2020-03-11 12:00:00,2020,276,2.0,0,0.0
2020-03-12T02:00:00.000000000.nc,2020-03-12 02:00:00,2020-03-12 00:00:00,2020,278,2.0,0,0.0
2020-03-14T02:00:00.000000000.nc,2020-03-14 02:00:00,2020-03-14 00:00:00,2020,286,2.0,32,0.000781211854889898
2020-03-20T02:00:00.000000000.nc,2020-03-20 02:00:00,2020-03-20 00:00:00,2020,310,2.0,0,0.0
2020-03-20T05:00:00.000000000.nc,2020-03-20 05:00:00,2020-03-20 06:00:00,2020,311,1.0,0,0.0
2020-03-20T16:00:00.000000000.nc,2020-03-20 16:00:00,2020-03-20 18:00:00,2020,313,2.0,0,0.0
2020-03-23T19:00:00.000000000.nc,2020-03-23 19:00:00,2020-03-23 18:00:00,2020,325,1.0,0,0.0
2020-03-24T05:00:00.000000000.nc,2020-03-24 05:00:00,2020-03-24 06:00:00,2020,327,1.0,0,0.0
2020-03-29T07:00:00.000000000.nc,2020-03-29 07:00:00,2020-03-29 06:00:00,2020,347,1.0,0,0.0
2020-03-29T17:00:00.000000000.nc,2020-03-29 17:00:00,2020-03-29 18:00:00,2020,349,1.0,0,0.0
2020-03-30T14:00:00.000000000.nc,2020-03-30 14:00:00,2020-03-30 12:00:00,2020,352,2.0,0,0.0
2020-04-05T16:00:00.000000000.nc,2020-04-05 16:00:00,2020-04-05 18:00:00,2020,377,2.0,105,0.0025633513988574776
2020-04-06T12:00:00.000000000.nc,2020-04-06 12:00:00,2020-04-06 12:00:00,2020,380,0.0,40,0.0009765148186123725
2020-04-08T13:00:00.000000000.nc,2020-04-08 13:00:00,2020-04-08 12:00:00,2020,388,1.0,93,0.002270396953273766
2020-04-09T10:00:00.000000000.nc,2020-04-09 10:00:00,2020-04-09 12:00:00,2020,392,2.0,41,0.0010009276890776818
2020-04-10T21:00:00.000000000.nc,2020-04-10 21:00:00,2020-04-10 18:00:00,2020,397,3.0,0,0.0
2020-04-12T08:00:00.000000000.nc,2020-04-12 08:00:00,2020-04-12 06:00:00,2020,403,2.0,0,0.0
2020-04-17T02:00:00.000000000.nc,2020-04-17 02:00:00,2020-04-17 00:00:00,2020,422,2.0,0,0.0
2020-04-17T23:00:00.000000000.nc,2020-04-17 23:00:00,2020-04-18 00:00:00,2020,426,1.0,0,0.0
2020-04-18T09:00:00.000000000.nc,2020-04-18 09:00:00,2020-04-18 06:00:00,2020,427,3.0,0,0.0
2020-04-19T19:00:00.000000000.nc,2020-04-19 19:00:00,2020-04-19 18:00:00,2020,433,1.0,0,0.0
2020-04-21T06:00:00.000000000.nc,2020-04-21 06:00:00,2020-04-21 06:00:00,2020,439,0.0,0,0.0
2020-04-23T03:00:00.000000000.nc,2020-04-23 03:00:00,2020-04-23 00:00:00,2020,446,3.0,0,0.0
2020-04-24T16:00:00.000000000.nc,2020-04-24 16:00:00,2020-04-24 18:00:00,2020,453,2.0,0,0.0
2020-04-24T18:00:00.000000000.nc,2020-04-24 18:00:00,2020-04-24 18:00:00,2020,453,0.0,0,0.0
2020-04-26T10:00:00.000000000.nc,2020-04-26 10:00:00,2020-04-26 12:00:00,2020,460,2.0,0,0.0
2020-04-27T03:00:00.000000000.nc,2020-04-27 03:00:00,2020-04-27 00:00:00,2020,462,3.0,0,0.0
2020-04-29T06:00:00.000000000.nc,2020-04-29 06:00:00,2020-04-29 06:00:00,2020,471,0.0,0,0.0
2020-04-29T08:00:00.000000000.nc,2020-04-29 08:00:00,2020-04-29 06:00:00,2020,471,2.0,0,0.0
2020-04-30T19:00:00.000000000.nc,2020-04-30 19:00:00,2020-04-30 18:00:00,2020,477,1.0,0,0.0
2020-05-01T05:00:00.000000000.nc,2020-05-01 05:00:00,2020-05-01 06:00:00,2020,479,1.0,0,0.0
2020-05-02T20:00:00.000000000.nc,2020-05-02 20:00:00,2020-05-02 18:00:00,2020,485,2.0,0,0.0
2020-05-04T00:00:00.000000000.nc,2020-05-04 00:00:00,2020-05-04 00:00:00,2020,490,0.0,0,0.0
2020-05-04T13:00:00.000000000.nc,2020-05-04 13:00:00,2020-05-04 12:00:00,2020,492,1.0,29,0.00070797324349397
2020-05-06T00:00:00.000000000.nc,2020-05-06 00:00:00,2020-05-06 00:00:00,2020,498,0.0,0,0.0
2020-05-09T14:00:00.000000000.nc,2020-05-09 14:00:00,2020-05-09 12:00:00,2020,512,2.0,0,0.0
2020-05-10T23:00:00.000000000.nc,2020-05-10 23:00:00,2020-05-11 00:00:00,2020,518,1.0,0,0.0
2020-05-13T19:00:00.000000000.nc,2020-05-13 19:00:00,2020-05-13 18:00:00,2020,529,1.0,0,0.0
2020-05-15T22:00:00.000000000.nc,2020-05-15 22:00:00,2020-05-16 00:00:00,2020,538,2.0,73,0.0017821395439675796
2020-05-16T00:00:00.000000000.nc,2020-05-16 00:00:00,2020-05-16 00:00:00,2020,538,0.0,13,0.00031736731604902103
2020-05-17T03:00:00.000000000.nc,2020-05-17 03:00:00,2020-05-17 00:00:00,2020,542,3.0,79,0.0019286167667594356
2020-05-17T08:00:00.000000000.nc,2020-05-17 08:00:00,2020-05-17 06:00:00,2020,543,2.0,94,0.0022948098237390753
2020-05-17T12:00:00.000000000.nc,2020-05-17 12:00:00,2020-05-17 12:00:00,2020,544,0.0,81,0.0019774425076900543
2020-05-18T11:00:00.000000000.nc,2020-05-18 11:00:00,2020-05-18 12:00:00,2020,548,1.0,101,0.0024656999169962402
2020-05-22T10:00:00.000000000.nc,2020-05-22 10:00:00,2020-05-22 12:00:00,2020,564,2.0,0,0.0
2020-05-28T19:00:00.000000000.nc,2020-05-28 19:00:00,2020-05-28 18:00:00,2020,589,1.0,0,0.0
2020-05-29T15:00:00.000000000.nc,2020-05-29 15:00:00,2020-05-29 12:00:00,2020,592,3.0,38,0.0009276890776817538
2020-05-29T17:00:00.000000000.nc,2020-05-29 17:00:00,2020-05-29 18:00:00,2020,593,1.0,0,0.0
2020-05-31T06:00:00.000000000.nc,2020-05-31 06:00:00,2020-05-31 06:00:00,2020,599,0.0,0,0.0
2020-06-03T03:00:00.000000000.nc,2020-06-03 03:00:00,2020-06-03 00:00:00,2020,610,3.0,34,0.0008300375958205166
2020-06-03T13:00:00.000000000.nc,2020-06-03 13:00:00,2020-06-03 12:00:00,2020,612,1.0,37,0.0009032762072164445
2020-06-04T20:00:00.000000000.nc,2020-06-04 20:00:00,2020-06-04 18:00:00,2020,617,2.0,78,0.0019042038962941263
2020-06-10T10:00:00.000000000.nc,2020-06-10 10:00:00,2020-06-10 12:00:00,2020,640,2.0,0,0.0
2020-06-11T09:00:00.000000000.nc,2020-06-11 09:00:00,2020-06-11 06:00:00,2020,643,3.0,0,0.0
2020-06-11T17:00:00.000000000.nc,2020-06-11 17:00:00,2020-06-11 18:00:00,2020,645,1.0,0,0.0
2020-06-11T19:00:00.000000000.nc,2020-06-11 19:00:00,2020-06-11 18:00:00,2020,645,1.0,0,0.0
2020-06-12T22:00:00.000000000.nc,2020-06-12 22:00:00,2020-06-13 00:00:00,2020,650,2.0,0,0.0
2020-06-14T13:00:00.000000000.nc,2020-06-14 13:00:00,2020-06-14 12:00:00,2020,656,1.0,0,0.0
2020-06-16T04:00:00.000000000.nc,2020-06-16 04:00:00,2020-06-16 06:00:00,2020,663,2.0,0,0.0
2020-06-17T02:00:00.000000000.nc,2020-06-17 02:00:00,2020-06-17 00:00:00,2020,666,2.0,0,0.0
2020-06-18T19:00:00.000000000.nc,2020-06-18 19:00:00,2020-06-18 18:00:00,2020,673,1.0,0,0.0
2020-06-18T23:00:00.000000000.nc,2020-06-18 23:00:00,2020-06-19 00:00:00,2020,674,1.0,0,0.0
2020-06-22T00:00:00.000000000.nc,2020-06-22 00:00:00,2020-06-22 00:00:00,2020,686,0.0,0,0.0
2020-06-22T08:00:00.000000000.nc,2020-06-22 08:00:00,2020-06-22 06:00:00,2020,687,2.0,0,0.0
2020-06-29T20:00:00.000000000.nc,2020-06-29 20:00:00,2020-06-29 18:00:00,2020,717,2.0,0,0.0
2020-06-30T11:00:00.000000000.nc,2020-06-30 11:00:00,2020-06-30 12:00:00,2020,720,1.0,0,0.0
2020-06-30T20:00:00.000000000.nc,2020-06-30 20:00:00,2020-06-30 18:00:00,2020,721,2.0,0,0.0
2020-07-02T17:00:00.000000000.nc,2020-07-02 17:00:00,2020-07-02 18:00:00,2020,729,1.0,0,0.0
2020-07-03T20:00:00.000000000.nc,2020-07-03 20:00:00,2020-07-03 18:00:00,2020,733,2.0,0,0.0
2020-07-04T04:00:00.000000000.nc,2020-07-04 04:00:00,2020-07-04 06:00:00,2020,735,2.0,0,0.0
2020-07-05T06:00:00.000000000.nc,2020-07-05 06:00:00,2020-07-05 06:00:00,2020,739,0.0,0,0.0
2020-07-05T10:00:00.000000000.nc,2020-07-05 10:00:00,2020-07-05 12:00:00,2020,740,2.0,0,0.0
2020-07-05T11:00:00.000000000.nc,2020-07-05 11:00:00,2020-07-05 12:00:00,2020,740,1.0,0,0.0
2020-07-06T22:00:00.000000000.nc,2020-07-06 22:00:00,2020-07-07 00:00:00,2020,746,2.0,0,0.0
2020-07-09T21:00:00.000000000.nc,2020-07-09 21:00:00,2020-07-09 18:00:00,2020,757,3.0,14,0.00034178018651433037
2020-07-12T03:00:00.000000000.nc,2020-07-12 03:00:00,2020-07-12 00:00:00,2020,766,3.0,0,0.0
2020-07-12T17:00:00.000000000.nc,2020-07-12 17:00:00,2020-07-12 18:00:00,2020,769,1.0,0,0.0
2020-07-14T21:00:00.000000000.nc,2020-07-14 21:00:00,2020-07-14 18:00:00,2020,777,3.0,0,0.0
2020-07-18T22:00:00.000000000.nc,2020-07-18 22:00:00,2020-07-19 00:00:00,2020,794,2.0,0,0.0
2020-07-19T18:00:00.000000000.nc,2020-07-19 18:00:00,2020-07-19 18:00:00,2020,797,0.0,0,0.0
2020-07-24T02:00:00.000000000.nc,2020-07-24 02:00:00,2020-07-24 00:00:00,2020,814,2.0,35,0.0008544504662858259
2020-07-24T08:00:00.000000000.nc,2020-07-24 08:00:00,2020-07-24 06:00:00,2020,815,2.0,29,0.00070797324349397
2020-07-24T10:00:00.000000000.nc,2020-07-24 10:00:00,2020-07-24 12:00:00,2020,816,2.0,0,0.0
2020-07-28T03:00:00.000000000.nc,2020-07-28 03:00:00,2020-07-28 00:00:00,2020,830,3.0,0,0.0
2020-07-28T20:00:00.000000000.nc,2020-07-28 20:00:00,2020-07-28 18:00:00,2020,833,2.0,0,0.0
2020-07-28T23:00:00.000000000.nc,2020-07-28 23:00:00,2020-07-29 00:00:00,2020,834,1.0,0,0.0
2020-07-30T08:00:00.000000000.nc,2020-07-30 08:00:00,2020-07-30 06:00:00,2020,839,2.0,0,0.0
2020-08-01T14:00:00.000000000.nc,2020-08-01 14:00:00,2020-08-01 12:00:00,2020,848,2.0,9,0.0002197158341877838
2020-08-05T22:00:00.000000000.nc,2020-08-05 22:00:00,2020-08-06 00:00:00,2020,866,2.0,0,0.0
2020-08-06T18:00:00.000000000.nc,2020-08-06 18:00:00,2020-08-06 18:00:00,2020,869,0.0,0,0.0
2020-08-07T04:00:00.000000000.nc,2020-08-07 04:00:00,2020-08-07 06:00:00,2020,871,2.0,0,0.0
2020-08-08T07:00:00.000000000.nc,2020-08-08 07:00:00,2020-08-08 06:00:00,2020,875,1.0,0,0.0
2020-08-09T19:00:00.000000000.nc,2020-08-09 19:00:00,2020-08-09 18:00:00,2020,881,1.0,0,0.0
2020-08-13T04:00:00.000000000.nc,2020-08-13 04:00:00,2020-08-13 06:00:00,2020,895,2.0,0,0.0
2020-08-16T10:00:00.000000000.nc,2020-08-16 10:00:00,2020-08-16 12:00:00,2020,908,2.0,0,0.0
2020-08-17T21:00:00.000000000.nc,2020-08-17 21:00:00,2020-08-17 18:00:00,2020,913,3.0,45,0.001098579170938919
2020-08-18T04:00:00.000000000.nc,2020-08-18 04:00:00,2020-08-18 06:00:00,2020,915,2.0,27,0.0006591475025633514
2020-08-18T15:00:00.000000000.nc,2020-08-18 15:00:00,2020-08-18 12:00:00,2020,916,3.0,36,0.0008788633367511352
2020-08-19T01:00:00.000000000.nc,2020-08-19 01:00:00,2020-08-19 00:00:00,2020,918,1.0,18,0.0004394316683755676
2020-08-19T17:00:00.000000000.nc,2020-08-19 17:00:00,2020-08-19 18:00:00,2020,921,1.0,80,0.001953029637224745
2020-08-21T05:00:00.000000000.nc,2020-08-21 05:00:00,2020-08-21 06:00:00,2020,927,1.0,17,0.0004150187979102583
2020-08-22T17:00:00.000000000.nc,2020-08-22 17:00:00,2020-08-22 18:00:00,2020,933,1.0,36,0.0008788633367511352
2020-08-29T10:00:00.000000000.nc,2020-08-29 10:00:00,2020-08-29 12:00:00,2020,960,2.0,47,0.0011474049118695376
2020-08-30T19:00:00.000000000.nc,2020-08-30 19:00:00,2020-08-30 18:00:00,2020,965,1.0,88,0.0021483326009472193
2020-09-01T00:00:00.000000000.nc,2020-09-01 00:00:00,2020-09-01 00:00:00,2020,970,0.0,105,0.0025633513988574776
2020-09-02T17:00:00.000000000.nc,2020-09-02 17:00:00,2020-09-02 18:00:00,2020,977,1.0,118,0.0028807187149064986
2020-09-03T06:00:00.000000000.nc,2020-09-03 06:00:00,2020-09-03 06:00:00,2020,979,0.0,64,0.001562423709779796
2020-09-03T21:00:00.000000000.nc,2020-09-03 21:00:00,2020-09-03 18:00:00,2020,981,3.0,116,0.00283189297397588
2020-09-06T10:00:00.000000000.nc,2020-09-06 10:00:00,2020-09-06 12:00:00,2020,992,2.0,179,0.004369903813290367
2020-09-07T07:00:00.000000000.nc,2020-09-07 07:00:00,2020-09-07 06:00:00,2020,995,1.0,86,0.0020995068600166006
2020-09-10T02:00:00.000000000.nc,2020-09-10 02:00:00,2020-09-10 00:00:00,2020,1006,2.0,30,0.0007323861139592793
2020-09-10T08:00:00.000000000.nc,2020-09-10 08:00:00,2020-09-10 06:00:00,2020,1007,2.0,55,0.0013427078755920121
2020-09-11T01:00:00.000000000.nc,2020-09-11 01:00:00,2020-09-11 00:00:00,2020,1010,1.0,0,0.0
2020-09-12T17:00:00.000000000.nc,2020-09-12 17:00:00,2020-09-12 18:00:00,2020,1017,1.0,55,0.0013427078755920121
2020-09-15T13:00:00.000000000.nc,2020-09-15 13:00:00,2020-09-15 12:00:00,2020,1028,1.0,89,0.0021727454714125286
2020-09-16T16:00:00.000000000.nc,2020-09-16 16:00:00,2020-09-16 18:00:00,2020,1033,2.0,136,0.0033201503832820663
2020-09-17T16:00:00.000000000.nc,2020-09-17 16:00:00,2020-09-17 18:00:00,2020,1037,2.0,173,0.004223426590498511
2020-09-19T12:00:00.000000000.nc,2020-09-19 12:00:00,2020-09-19 12:00:00,2020,1044,0.0,87,0.00212391973048191
2020-09-24T02:00:00.000000000.nc,2020-09-24 02:00:00,2020-09-24 00:00:00,2020,1062,2.0,31,0.0007567989844245887
2020-09-24T09:00:00.000000000.nc,2020-09-24 09:00:00,2020-09-24 06:00:00,2020,1063,3.0,31,0.0007567989844245887
2020-09-24T18:00:00.000000000.nc,2020-09-24 18:00:00,2020-09-24 18:00:00,2020,1065,0.0,16,0.000390605927444949
2020-09-25T18:00:00.000000000.nc,2020-09-25 18:00:00,2020-09-25 18:00:00,2020,1069,0.0,0,0.0
2020-09-26T11:00:00.000000000.nc,2020-09-26 11:00:00,2020-09-26 12:00:00,2020,1072,1.0,0,0.0
2020-09-29T12:00:00.000000000.nc,2020-09-29 12:00:00,2020-09-29 12:00:00,2020,1084,0.0,0,0.0
2020-09-30T15:00:00.000000000.nc,2020-09-30 15:00:00,2020-09-30 12:00:00,2020,1088,3.0,0,0.0
2020-10-01T09:00:00.000000000.nc,2020-10-01 09:00:00,2020-10-01 06:00:00,2020,1091,3.0,76,0.0018553781553635076
2020-10-01T14:00:00.000000000.nc,2020-10-01 14:00:00,2020-10-01 12:00:00,2020,1092,2.0,37,0.0009032762072164445
2020-10-03T10:00:00.000000000.nc,2020-10-03 10:00:00,2020-10-03 12:00:00,2020,1100,2.0,116,0.00283189297397588
2020-10-04T13:00:00.000000000.nc,2020-10-04 13:00:00,2020-10-04 12:00:00,2020,1104,1.0,57,0.0013915336165226308
2020-10-05T08:00:00.000000000.nc,2020-10-05 08:00:00,2020-10-05 06:00:00,2020,1107,2.0,109,0.002661002880718715
2020-10-05T22:00:00.000000000.nc,2020-10-05 22:00:00,2020-10-06 00:00:00,2020,1110,2.0,144,0.003515453347004541
2020-10-06T05:00:00.000000000.nc,2020-10-06 05:00:00,2020-10-06 06:00:00,2020,1111,1.0,162,0.003954885015380109
2020-10-07T16:00:00.000000000.nc,2020-10-07 16:00:00,2020-10-07 18:00:00,2020,1117,2.0,186,0.004540793906547532
2020-10-07T18:00:00.000000000.nc,2020-10-07 18:00:00,2020-10-07 18:00:00,2020,1117,0.0,64,0.001562423709779796
2020-10-08T00:00:00.000000000.nc,2020-10-08 00:00:00,2020-10-08 00:00:00,2020,1118,0.0,140,0.0034178018651433036
2020-10-09T15:00:00.000000000.nc,2020-10-09 15:00:00,2020-10-09 12:00:00,2020,1124,3.0,53,0.0012938821346613935
2020-10-11T04:00:00.000000000.nc,2020-10-11 04:00:00,2020-10-11 06:00:00,2020,1131,2.0,38,0.0009276890776817538
2020-10-12T06:00:00.000000000.nc,2020-10-12 06:00:00,2020-10-12 06:00:00,2020,1135,0.0,0,0.0
2020-10-17T18:00:00.000000000.nc,2020-10-17 18:00:00,2020-10-17 18:00:00,2020,1157,0.0,0,0.0
2020-10-21T07:00:00.000000000.nc,2020-10-21 07:00:00,2020-10-21 06:00:00,2020,1171,1.0,78,0.0019042038962941263
2020-10-21T23:00:00.000000000.nc,2020-10-21 23:00:00,2020-10-22 00:00:00,2020,1174,1.0,162,0.003954885015380109
